Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,27.718500,28.166700,27.246700,27.246700,10.985991,3382059
2000-01-04,27.258499,27.352900,26.008200,26.067200,10.510411,6230117
2000-01-05,25.949301,26.645201,25.949301,25.949301,10.462873,5252493
2000-01-06,26.362101,28.060600,26.067200,27.836500,11.223802,9245940
2000-01-07,27.954399,29.122200,27.836500,27.954399,11.271340,8866495
2000-01-10,28.638599,28.544201,27.600599,27.624201,11.138202,4255250
2000-01-11,28.178600,28.178600,27.164200,27.352900,11.028809,4087655
2000-01-12,27.482599,28.556000,27.400101,28.072399,11.318914,6201156
2000-01-13,28.296499,28.544201,27.954399,28.084200,11.323673,6131992
2000-01-14,28.426300,28.473400,27.553400,27.883699,11.242832,4837084
2000-01-17,28.308300,28.308300,27.836500,28.131399,11.342706,5088137
2000-01-18,28.225700,28.296499,27.128799,27.128799,10.938455,4225577
2000-01-19,27.128799,27.246700,26.680599,27.093399,10.924177,6245462
2000-01-20,27.128799,27.176001,26.326700,26.716000,10.772011,5393246
2000-01-21,26.657000,26.774900,26.008200,26.185200,10.557989,4233428
2000-01-24,26.185200,26.362101,25.878500,25.913900,10.448601,7409859
2000-01-25,25.937500,26.503599,25.831301,25.996500,10.481905,7963444
2000-01-26,26.008200,27.234900,26.149799,26.763100,10.791000,7170997
2000-01-27,27.128799,27.282101,26.456499,26.598000,10.724430,4639731
2000-01-28,26.763100,27.164200,26.303101,26.373899,10.634073,4289112
2000-01-31,26.421101,26.409300,25.854900,25.949301,10.462873,4353274
2000-02-01,26.397499,26.480000,25.595400,25.595400,10.320180,6374634
2000-02-02,25.607201,25.772301,24.840500,25.229799,10.172768,6579448
2000-02-03,25.701599,26.409300,25.477501,26.008200,10.486622,4656348
2000-02-04,26.126200,26.126200,25.359501,25.784100,10.396264,4066715
2000-02-07,25.949301,25.996500,25.394899,25.477501,10.272640,2921767
2000-02-08,25.878500,26.255899,25.618999,25.949301,10.462873,3082986
2000-02-09,26.173401,26.173401,25.170799,25.501101,10.282157,3733204
2000-02-10,25.465700,25.642599,25.135401,25.406700,10.244095,2411929
2000-02-11,25.371300,25.406700,24.533899,24.533899,9.892178,4022272
2000-02-14,25.017500,25.335899,24.580999,24.828699,10.011043,3136618
2000-02-15,24.769800,25.394899,24.415899,25.383101,10.234582,3499887
2000-02-16,25.253401,26.055401,25.253401,25.359501,10.225060,4606717
2000-02-17,25.713400,26.067200,25.241600,25.241600,10.177526,3113694
2000-02-18,25.241600,25.819500,24.828699,25.253401,10.182283,2739522
2000-02-21,24.769800,25.123600,24.675400,25.005699,10.082408,2077537
2000-02-22,24.864100,25.866699,24.769800,25.076401,10.110917,6217010
2000-02-23,25.359501,25.583599,24.970301,25.347700,10.220304,1663806
2000-02-24,25.725201,25.725201,25.005699,25.465700,10.267885,2633885
2000-02-25,25.359501,25.831301,25.123600,25.123600,10.129948,16930912
2000-02-28,25.359501,25.359501,24.769800,25.182600,10.153736,3017671
2000-02-29,25.253401,25.359501,24.380501,24.628201,9.930199,5879345
2000-03-01,24.486700,24.580999,23.649200,23.767200,9.583040,9535839
2000-03-02,24.050301,24.639999,23.826200,24.592800,9.915927,3603506
2000-03-03,24.298000,24.533899,23.814400,23.991301,9.673398,5150942
2000-03-06,24.522100,24.522100,24.014900,24.262600,9.782787,2019258
2000-03-07,24.168200,24.274401,23.142000,23.224600,9.364262,6098283
2000-03-08,23.165600,23.236401,22.210199,22.387100,9.026578,10987965
2000-03-09,22.681999,22.740999,21.832800,22.080500,8.902957,4335656
2000-03-10,22.115900,22.340000,21.290199,21.361000,8.612850,8340854
2000-03-13,21.585100,22.233801,21.408100,21.997900,8.869651,3939781
2000-03-14,22.304600,23.436899,22.304600,23.342600,9.411841,6560745
2000-03-15,23.484100,23.920500,23.012300,23.660999,9.540222,5895809
2000-03-16,24.298000,25.713400,24.203600,25.654400,10.343967,12717035
2000-03-17,26.079000,26.751301,25.135401,25.241600,10.177526,7646770
2000-03-20,25.831301,26.161600,25.253401,25.465700,10.267885,3931777
2000-03-21,25.890301,26.338499,25.159000,25.512800,10.286875,7625185
2000-03-22,25.890301,27.117001,25.831301,27.117001,10.933693,10807093
2000-03-23,26.951900,26.999001,26.102600,26.303101,10.605529,4594712
2000-03-24,26.314899,26.751301,25.984699,26.149799,10.543715,4519071
2000-03-27,26.550800,26.645201,26.303101,26.539000,10.700645,4133369
2000-03-28,26.704201,27.187799,26.621599,26.680599,10.757737,3964808
2000-03-29,26.963600,26.963600,26.491800,26.539000,10.700645,2292049
2000-03-30,26.833900,26.999001,26.397499,26.550800,10.705404,4263101
2000-03-31,26.940100,27.364700,26.574400,27.246700,10.985991,8183975
2000-04-03,27.329300,28.013399,26.633400,27.895500,11.247591,4313596
2000-04-04,28.072399,29.063200,27.954399,28.898100,11.651843,7461033
2000-04-05,28.556000,29.051399,27.742100,28.898100,11.651843,10534608
2000-04-06,28.992399,28.992399,27.907301,28.107800,11.333192,3411817
2000-04-07,27.954399,28.827299,27.730301,28.426300,11.461609,3009837
2000-04-10,28.072399,28.402700,27.541599,27.989799,11.285611,4298030
2000-04-11,28.178600,28.898100,27.718500,28.839100,11.628056,3270487
2000-04-12,28.898100,29.122200,28.320101,28.957001,11.675591,3124342
2000-04-13,28.662100,30.054001,28.615000,30.054001,12.117906,9675490
2000-04-14,30.054001,30.077600,29.464199,29.971399,12.084603,5588954
2000-04-17,27.836500,29.605801,27.836500,29.369900,11.842073,4793659
2000-04-18,29.251900,29.711901,28.438000,29.145800,11.751718,2957510
2000-04-19,29.369900,29.369900,28.662100,28.862700,11.637570,3281475
2000-04-20,28.780100,29.452400,28.485201,28.485201,11.485359,2944895
2000-04-21,28.485201,28.485201,28.485201,28.485201,11.485359,0
2000-04-24,28.485201,28.485201,28.485201,28.485201,11.485359,0
2000-04-25,28.426300,29.676500,28.343700,29.487801,11.889613,2557922
2000-04-26,29.039600,29.700100,28.615000,28.898100,11.651843,8132056
2000-04-27,29.075001,29.133900,28.508801,28.721100,11.580475,2906557
2000-04-28,29.133900,29.133900,28.308300,28.367300,11.437820,3871871
2000-05-01,28.367300,28.367300,28.367300,28.367300,11.437820,0
2000-05-02,28.780100,28.839100,28.367300,28.626801,11.542452,2511258
2000-05-03,28.898100,30.313499,28.426300,29.605801,11.937193,4887393
2000-05-04,29.841700,30.195499,29.511400,29.959600,12.079844,3636367
2000-05-05,29.381701,30.466801,29.369900,30.136499,12.151171,4008368
2000-05-08,29.487801,30.242701,29.487801,30.242701,12.193993,1523782
2000-05-09,29.723700,31.257099,29.676500,31.150900,12.560182,6232084
2000-05-10,31.127300,32.200699,30.573000,32.200699,12.983465,12438920
2000-05-11,31.139099,32.542801,31.080200,32.507401,13.107130,7001266
2000-05-12,32.318600,32.908401,30.915001,31.587299,12.736138,4075294
2000-05-15,31.080200,32.023800,30.962200,31.327900,12.631548,2405163
2000-05-16,31.493000,32.082699,30.325300,30.443199,12.274836,6976002
2000-05-17,30.207300,30.832500,30.077600,30.738100,12.393740,3358659
2000-05-18,31.021200,31.493000,30.785299,31.327900,12.631548,2576777
2000-05-19,30.997601,31.964800,30.690901,31.693501,12.778960,4451314
2000-05-22,31.375000,32.436600,31.375000,32.023800,12.912139,3460328
2000-05-23,31.846800,32.908401,31.552000,32.495602,13.102370,13732624
2000-05-24,32.495602,32.873001,32.082699,32.495602,13.102370,8672940
2000-05-25,32.495602,32.967400,31.316000,31.316000,12.626748,5969857
2000-05-26,31.139099,32.118099,30.879601,31.728901,12.793238,3715264
2000-05-29,31.846800,32.059200,31.209900,31.528400,12.712394,1710826
2000-05-30,31.375000,31.375000,30.372400,30.549400,13.855799,3291140
2000-05-31,30.856001,31.245300,29.617500,29.617500,13.433133,7501253
2000-06-01,30.054001,30.537600,29.723700,29.865200,13.545476,1960997
2000-06-02,29.865200,30.313499,29.157600,29.487801,13.374309,5494033
2000-06-05,29.959600,30.997601,29.487801,30.643700,13.898572,1876403
2000-06-06,31.162701,32.177101,30.785299,31.964800,14.497762,2510563
2000-06-07,32.200699,32.672501,31.233500,31.375000,14.230255,2259383
2000-06-08,31.988400,32.696098,29.959600,30.478600,13.823688,4422802
2000-06-09,30.903200,31.610901,30.667299,30.832500,13.984200,2887668
2000-06-12,30.832500,30.832500,30.832500,30.832500,13.984200,0
2000-06-13,31.375000,32.200699,30.997601,31.728901,14.390771,3145389
2000-06-14,31.846800,32.059200,31.257099,31.375000,14.230255,1542892
2000-06-15,31.799700,32.554501,31.280701,32.530899,14.754519,1921671
2000-06-16,32.554501,32.554501,31.398600,31.493000,14.283773,1436047
2000-06-19,31.257099,32.412998,31.233500,32.247898,14.626160,988209
2000-06-20,32.318600,32.743301,31.846800,32.672501,14.818739,1573044
